annotation	gene	annotation_value	data	run	cell_cluster	gene_input	hgnc	gene_loadings
honeydew3	ENSG00000138138	0.165706086909416	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000013662	Atad1	0.053443112231614
honeydew3	ENSG00000187240	0.165654317187439	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000047193	Dync2h1	0.0534264155905103
honeydew3	ENSG00000128272	0.160091203378307	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000042406	Atf4	0.0516322140545025
honeydew3	ENSG00000113758	0.15553566971374802	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000034675	Dbn1	0.0501629747438006
honeydew3	ENSG00000172461	0.147470334925866	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000055373	Fut9	0.0475617631631423
honeydew3	ENSG00000136193	0.132740579401686	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000019124	Scrn1	0.0428111592939356
honeydew3	ENSG00000067445	0.13185133514992	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000025272	Tro	0.0425243624644718
honeydew3	ENSG00000198910	0.131055985319689	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000031391	L1cam	0.0422678482287357
honeydew3	ENSG00000163728	0.125517222085532	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000027677	Ttc14	0.0404815001791965
honeydew3	ENSG00000115977	0.123440261750011	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000057230	Aak1	0.0398116441323724
honeydew3	ENSG00000132382	0.0375899734623904	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000040463	Mybbp1a	0.0121234241179813
hotpink2	ENSG00000198727	0.8124321379161271	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000064370	mt-Cytb	0.44906882824631805
hotpink2	ENSG00000198888	0.792528779040105	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000064341	mt-Nd1	0.438067321004683
hotpink2	ENSG00000198886	0.739417272813024	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000064363	mt-Nd4	0.408710134410651
hotpink2	ENSG00000198763	0.653279140441558	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000064345	mt-Nd2	0.361097603632882
hotpink2	ENSG00000142192	0.373418010058166	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000022892	App	0.20640540962967702
hotpink2	ENSG00000136531	0.320800879383458	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000075318	Scn2a1	0.17732148727478197
hotpink2	ENSG00000171004	0.31408713428493	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000062184	Hs6st2	0.17361048976023902
hotpink2	ENSG00000182670	0.306232404115194	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000040785	Ttc3	0.16926881701134802
hotpink2	ENSG00000147246	0.28041881033824606	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000041380	Htr2c	0.15500044951425
hotpink2	ENSG00000136478	0.235225733335682	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000040548	Tex2	0.130020145083602
hotpink2	ENSG00000018236	0.23338937763136997	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000055022	Cntn1	0.12900510633034198
hotpink2	ENSG00000130477	0.22905917223895497	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000034799	Unc13a	0.126611601481278
hotpink2	ENSG00000164402	0.22098082077771697	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000018398	Sept8	0.122146322899161
hotpink2	ENSG00000166006	0.19907245315324398	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000035681	Kcnc2	0.11003655456436001
hotpink2	ENSG00000147676	0.19471291257869397	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000024479	Mal2	0.107626834802994
hotpink2	ENSG00000116584	0.17648805796211803	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000028059	Arhgef2	0.0975531145183458
hotpink2	ENSG00000106078	0.154970026831466	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000020173	Cobl	0.0856591032218515
hotpink2	ENSG00000073150	0.15027129796408	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000058441	Panx2	0.0830618983991365
hotpink2	ENSG00000152465	0.136370040917268	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000026643	Nmt2	0.0753780305142759
hotpink4	ENSG00000183036	0.6207901348196371	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000090223	Pcp4	-0.291844748401016
hotpink4	ENSG00000162631	0.556766226495361	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000059857	Ntng1	-0.26174594307451604
hotpink4	ENSG00000168779	0.54945727586819	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000027833	Shox2	-0.25830987227180896
hotpink4	ENSG00000089250	0.53068490770695	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000029361	Nos1	-0.24948464011102398
hotpink4	ENSG00000154146	0.5096482893408499	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000053310	Nrgn	-0.23959494269170803
hotpink4	ENSG00000162545	0.47531745390667796	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000046447	Camk2n1	-0.22345539171029002
hotpink4	ENSG00000211445	0.44433379058581896	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000018339	Gpx3	-0.20888940729907698
hotpink4	ENSG00000163630	0.431090430011016	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000056296	Synpr	-0.202663462300675
hotpink4	ENSG00000172995	0.429759602927332	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000032503	Arpp21	-0.20203781625120104
hotpink4	ENSG00000169860	0.4094606856044221	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000027765	P2ry1	-0.192494925527528
hotpink4	ENSG00000198797	0.403382833376327	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000004031	Brinp2	-0.18963761650337196
hotpink4	ENSG00000143995	0.38556399321194396	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000020160	Meis1	-0.181260655219857
hotpink4	ENSG00000166228	0.369238691978767	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000020098	Pcbd1	-0.17358583378869596
hotpink4	ENSG00000182809	0.35853344972605294	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000006356	Crip2	-0.168553104438506
hotpink4	ENSG00000111052	0.34105408691019296	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000019906	Lin7a	-0.160335737639198
hotpink4	ENSG00000178531	0.338080470344456	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000048644	Ctxn1	-0.15893778633521802
hotpink4	ENSG00000105887	0.332267105258425	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000029840	Mtpn	-0.156204817533469
hotpink4	ENSG00000165553	0.32538366510162897	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000021032	Ngb	-0.152968786952414
hotpink4	ENSG00000100478	0.315052006727973	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000020955	Ap4s1	-0.148111686187594
hotpink4	ENSG00000136099	0.30466339536166603	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000036422	Pcdh8	-0.143227810783684
hotpink4	ENSG00000180332	0.255971809823056	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000046523	Kctd4	-0.120337009635739
hotpink4	ENSG00000174871	0.252794697700983	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000024873	Cnih2	-0.11884339136460198
hotpink4	ENSG00000188730	0.24205770592598103	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000050830	Vwc2	-0.11379573598575199
hotpink4	ENSG00000169218	0.22727608910633804	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000028871	Rspo1	-0.106846628711452
hotpink4	ENSG00000132792	0.221810140416582	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000027649	Ctnnbl1	-0.10427698668484699
hotpink4	ENSG00000079257	0.184493329378359	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000047557	Lxn	-0.0867336741904515
hotpink4	ENSG00000154144	0.165389979614826	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000011114	Tbrg1	-0.0777528415504891
hotpink4	ENSG00000086504	0.131577477072151	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000024181	Mrpl28	-0.0618569683014035
hotpink4	ENSG00000140905	0.0534127614721848	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000034424	Gcsh	-0.0251103119378375
lemonchiffon2	ENSG00000092108	0.472301335104842	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000020952	Scfd1	-0.146549054263885
lemonchiffon2	ENSG00000128708	0.43766869060176	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000027018	Hat1	-0.13580298830695198
lemonchiffon2	ENSG00000166398	0.43756556312288897	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000066571	4931406P16Rik	-0.135770989171286
lemonchiffon2	ENSG00000188385	0.436676084253975	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000056856	Jakmip3	-0.135494995272183
lemonchiffon2	ENSG00000167384	0.432155815496307	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000057101	Zfp180	-0.13409241377978098
lemonchiffon2	ENSG00000064102	0.421273142564639	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000040250	Asun	-0.130715659772416
lemonchiffon2	ENSG00000147155	0.419020445659734	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000031168	Ebp	-0.130016676779104
lemonchiffon2	ENSG00000065882	0.41516327995191	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000029174	Tbc1d1	-0.128819847668944
lemonchiffon2	ENSG00000196083	0.41390651637661097	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000022514	Il1rap	-0.128429890030242
lemonchiffon2	ENSG00000197147	0.41031612993421995	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000070639	Lrrc8b	-0.12731583910879501
lemonchiffon2	ENSG00000107829	0.40821938754854403	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000040913	Fbxw4	-0.126665246805075
lemonchiffon2	ENSG00000138030	0.396160129203329	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000029162	Khk	-0.122923413415545
lemonchiffon2	ENSG00000174145	0.381353776712024	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000090061	Nwd2	-0.11832919190182199
lemonchiffon2	ENSG00000204386	0.37923605849884295	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000007038	Neu1	-0.117672091067521
lemonchiffon2	ENSG00000100294	0.37550610618162295	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000048755	Mcat	-0.116514734642905
lemonchiffon2	ENSG00000150403	0.37254886152827293	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000038497	Tmco3	-0.11559713950826699
lemonchiffon2	ENSG00000099999	0.3636663923239721	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000003581	Rnf215	-0.11284102309557598
lemonchiffon2	ENSG00000070785	0.363127639910008	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000028683	Eif2b3	-0.11267385512275802
lemonchiffon2	ENSG00000162630	0.36284924183262696	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000033849	B3galt2	-0.11258747176553098
lemonchiffon2	ENSG00000166855	0.36151867766956297	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000015357	Clpx	-0.112174614749806
lemonchiffon2	ENSG00000197081	0.353899729824764	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000023830	Igf2r	-0.10981055282969
lemonchiffon2	ENSG00000154743	0.353646460895205	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000042389	Tsen2	-0.10973196672513699
lemonchiffon2	ENSG00000111269	0.35134636315279	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000032652	Crebl2	-0.109018275859133
lemonchiffon2	ENSG00000260916	0.34949997378909997	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000034563	Ccpg1	-0.108445364891199
lemonchiffon2	ENSG00000093144	0.348220622531904	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000019883	Echdc1	-0.10804839858414501
lemonchiffon2	ENSG00000165102	0.34739631239227897	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000037260	Hgsnat	-0.10779262570695099
lemonchiffon2	ENSG00000163798	0.346849092523552	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000029141	Slc4a1ap	-0.107622830391385
lemonchiffon2	ENSG00000145743	0.34438387877445303	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000023965	Fbxl17	-0.10685790614358802
lemonchiffon2	ENSG00000100299	0.342049138966906	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000022620	Arsa	-0.10613346628852699
lemonchiffon2	ENSG00000122033	0.339454803035463	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000016510	Mtif3	-0.10532847708155998
lemonchiffon2	ENSG00000184517	0.33880497877041804	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000055835	Zfp1	-0.10512684493614399
lemonchiffon2	ENSG00000156931	0.33423479570283005	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000033653	Vps8	-0.103708775672759
lemonchiffon2	ENSG00000100612	0.331447267285984	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000021094	Dhrs7	-0.10284384131230001
lemonchiffon2	ENSG00000071859	0.330282377020307	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000001962	Fam50a	-0.102482390784708
lemonchiffon2	ENSG00000188352	0.32935790271468296	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000038368	Focad	-0.102195538249874
lemonchiffon2	ENSG00000120594	0.328489958964805	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000026748	Plxdc2	-0.10192622642235
lemonchiffon2	ENSG00000134255	0.32775331840682204	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000040774	Cept1	-0.10169765629332302
lemonchiffon2	ENSG00000053900	0.324294468881481	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000029176	Anapc4	-0.10062441959229301
lemonchiffon2	ENSG00000158062	0.32294956011099296	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000012126	Ubxn11	-0.10020711162863301
lemonchiffon2	ENSG00000178385	0.31893000907566804	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000051344	Plekhm3	-0.0989598964314511
lemonchiffon2	ENSG00000130175	0.30463555746101895	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000003402	Prkcsh	-0.0945245112024794
lemonchiffon2	ENSG00000133657	0.300328141431117	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000022533	Atp13a3	-0.0931879751849321
lemonchiffon2	ENSG00000184863	0.29946868566710805	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000048271	Rbm33	-0.0929212970706955
lemonchiffon2	ENSG00000138380	0.29799036182019606	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000026017	Carf	-0.0924625921178236
lemonchiffon2	ENSG00000162426	0.29633952538875896	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000039838	Slc45a1	-0.0919503587198006
lemonchiffon2	ENSG00000151490	0.294545516382623	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000030223	Ptpro	-0.0913937007058406
lemonchiffon2	ENSG00000072849	0.293158151108155	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000018442	Derl2	-0.0909632190328495
lemonchiffon2	ENSG00000122299	0.29288652023510303	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000037965	Zc3h7a	-0.0908789354524407
lemonchiffon2	ENSG00000154265	0.292111771945747	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000018800	Abca5	-0.0906385409825147
lemonchiffon2	ENSG00000164100	0.290417233120735	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000027977	Ndst3	-0.0901127472915787
lemonchiffon2	ENSG00000168209	0.287944814696607	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000020108	Ddit4	-0.0893455875254091
lemonchiffon2	ENSG00000186166	0.283891631236372	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000043923	Ccdc84	-0.0880879366175972
lemonchiffon2	ENSG00000141349	0.283868617503178	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000034793	G6pc3	-0.088080795750985
lemonchiffon2	ENSG00000135913	0.279898345643889	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000033364	Usp37	-0.0868488712508771
lemonchiffon2	ENSG00000104885	0.279069547882497	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000061589	Dot1l	-0.086591705922134
lemonchiffon2	ENSG00000148154	0.27681184709158696	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000028381	Ugcg	-0.0858911702870923
lemonchiffon2	ENSG00000196277	0.274041415591753	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000056755	Grm7	-0.0850315408809772
lemonchiffon2	ENSG00000125844	0.272109906900115	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000027422	Rrbp1	-0.0844322184759301
lemonchiffon2	ENSG00000141030	0.271924952607172	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000019373	Cops3	-0.0843748295280315
lemonchiffon2	ENSG00000101290	0.26789535372408396	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000058793	Cds2	-0.0831244966123976
lemonchiffon2	ENSG00000071073	0.267481038705104	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000026110	Mgat4a	-0.0829959399692424
lemonchiffon2	ENSG00000151320	0.266675350233606	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000061603	Akap6	-0.0827459451571312
lemonchiffon2	ENSG00000143190	0.266205340310145	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000026565	Pou2f1	-0.0826001070985481
lemonchiffon2	ENSG00000143126	0.26563094325402903	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000068740	Celsr2	-0.0824218790498659
lemonchiffon2	ENSG00000174928	0.26116385376933604	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000048581	E130311K13Rik	-0.0810357984046598
lemonchiffon2	ENSG00000114861	0.261086486855889	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000030067	Foxp1	-0.081011792442461
lemonchiffon2	ENSG00000166575	0.259759805792052	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000039428	Tmem135	-0.0806001403026846
lemonchiffon2	ENSG00000197694	0.257690939829263	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000057738	Sptan1	-0.079958197695899
lemonchiffon2	ENSG00000132938	0.256175892931184	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000029651	Mtus2	-0.0794880980506598
lemonchiffon2	ENSG00000163485	0.255114132950092	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000042429	Adora1	-0.0791586475293102
lemonchiffon2	ENSG00000158966	0.254162500841986	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000028532	Cachd1	-0.0788633682762482
lemonchiffon2	ENSG00000183495	0.252389695566758	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000029505	Ep400	-0.0783132895083762
lemonchiffon2	ENSG00000110958	0.24943799702818498	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000071072	Ptges3	-0.0773974152621093
lemonchiffon2	ENSG00000165973	0.24910087894019198	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000055409	Nell1	-0.07729281183777299
lemonchiffon2	ENSG00000088854	0.24515466119201199	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000027309	4930402H24Rik	-0.0760683510202174
lemonchiffon2	ENSG00000070495	0.244678595858665	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000056962	Jmjd6	-0.0759206340455143
lemonchiffon2	ENSG00000151461	0.24327904836367603	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000043241	Upf2	-0.0754863723855459
lemonchiffon2	ENSG00000011083	0.24321847258412196	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000052026	Slc6a7	-0.0754675764971052
lemonchiffon2	ENSG00000164114	0.238482122229785	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000033900	Map9	-0.0739979476531884
lemonchiffon2	ENSG00000084234	0.238179891596025	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000031996	Aplp2	-0.073904169359004
lemonchiffon2	ENSG00000013293	0.23641807609018198	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000069072	Slc7a14	-0.0733575005757974
lemonchiffon2	ENSG00000171720	0.231144350890405	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000024454	Hdac3	-0.0717211312009292
lemonchiffon2	ENSG00000166887	0.23001221146061301	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000027291	Vps39	-0.0713698428381848
lemonchiffon2	ENSG00000166902	0.22837334016607003	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000024683	Mrpl16	-0.0708613220688712
lemonchiffon2	ENSG00000111897	0.22650746248002898	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000019877	Serinc1	-0.0702823641241497
lemonchiffon2	ENSG00000162670	0.225979440268543	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000035131	Brinp3	-0.07011852559571001
lemonchiffon2	ENSG00000254995	0.221357009716406	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000027522	Stx16	-0.0686842446071419
lemonchiffon2	ENSG00000114646	0.220997817929385	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000032482	Cspg5	-0.0685727919967539
lemonchiffon2	ENSG00000067369	0.21793321435425897	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000043909	Trp53bp1	-0.0676218847639198
lemonchiffon2	ENSG00000049449	0.21386342725974103	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000005973	Rcn1	-0.0663590819610767
lemonchiffon2	ENSG00000123066	0.20830791967657303	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000018076	Med13l	-0.0646352791221783
lemonchiffon2	ENSG00000134265	0.20577948356466896	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000024581	Napg	-0.0638507377850596
lemonchiffon2	ENSG00000166257	0.202543993353396	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000049281	Scn3b	-0.0628468066180286
lemonchiffon2	ENSG00000125037	0.20214081342646398	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000030286	Emc3	-0.06272170505129901
lemonchiffon2	ENSG00000143870	0.2015785303621	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000020571	Pdia6	-0.0625472358190813
lemonchiffon2	ENSG00000152556	0.201365631095029	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000033065	Pfkm	-0.0624811759036761
lemonchiffon2	ENSG00000170382	0.19711465085719898	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000026443	Lrrn2	-0.0611621511894857
lemonchiffon2	ENSG00000100614	0.194280088488466	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000021096	Ppm1a	-0.0602826227962458
lemonchiffon2	ENSG00000175264	0.190167506214821	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000027221	Chst1	-0.0590065411975111
lemonchiffon2	ENSG00000164081	0.187717400616304	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000040813	Tex264	-0.058246304815309
lemonchiffon2	ENSG00000144224	0.18621641093381897	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000026353	Ubxn4	-0.0577805669440003
lemonchiffon2	ENSG00000120533	0.18129073852596	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000022338	Eny2	-0.0562521938920267
lemonchiffon2	ENSG00000198785	0.180934586379911	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000039579	Grin3a	-0.0561416844432953
lemonchiffon2	ENSG00000125827	0.180512869604798	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000034723	Tmx4	-0.0560108311300258
lemonchiffon2	ENSG00000198932	0.176788929229013	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000043384	Gprasp1	-0.054855340133827
lemonchiffon2	ENSG00000165716	0.176502120609174	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000036186	Fam69b	-0.0547663470930117
lemonchiffon2	ENSG00000077254	0.17636687261710998	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000025437	Usp33	-0.0547243813735549
lemonchiffon2	ENSG00000144339	0.17397649546509	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000026109	Tmeff2	-0.0539826779631999
lemonchiffon2	ENSG00000155755	0.171978186326086	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000038079	Tmem237	-0.0533626282350256
lemonchiffon2	ENSG00000184840	0.171836540605052	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000058569	Tmed9	-0.0533186773822222
lemonchiffon2	ENSG00000181195	0.167445967148906	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000045573	Penk	-0.0519563386805301
lemonchiffon2	ENSG00000162231	0.16601254919905803	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000010097	Nxf1	-0.0515115674522877
lemonchiffon2	ENSG00000163743	0.16141383165261802	Neurons_sub_ClusterName_7.2	run1	MEGLU10	ENSMUSG00000029397	Rchy1	-0.0500846443056319
